"state","county","math_score","college_share","income","poor_share","pop"
"Louisiana","St. Landry Parish",1.7726734,0.12437658,34090.6309483834,0.28211287,92632
"Louisiana","St. Martin Parish",2.8542488,0.11642792,46247.5494631902,0.17029637,52465
"Louisiana","St. Mary Parish",2.7955861,0.10341766,40925.7196889296,0.21003383,50632
"Louisiana","St. Tammany Parish",3.1744814,0.3008343,66653.9607683751,0.094631106,234155
"Louisiana","Tangipahoa Parish",1.1461632,0.19696225,44500.1315722107,0.22823121,119824
"Louisiana","Tensas Parish",0.071454056,0.13290879,24383.8343488195,0.32362634,5502
"Louisiana","Terrebonne Parish",2.9582853,0.13696644,51031.4588235294,0.17480139,109507
"Louisiana","Union Parish",1.1193845,0.13904284,39693.758065226,0.22037993,22660
"Louisiana","Vermilion Parish",1.980036,0.1166506,48321.4616803738,0.16778398,56613
"Louisiana","Vernon Parish",3.2329388,0.15866889,47780.2849772614,0.15751983,47496
"Louisiana","Washington Parish",1.9452597,0.1177572,31763.3622159091,0.25905871,45306
"Louisiana","Webster Parish",2.0992987,0.1367324,33477.3086126144,0.21236172,40569
"Louisiana","West Baton Rouge Parish",2.4816964,0.16739145,56155.6272910711,0.15878171,23157
"Louisiana","West Carroll Parish",2.2502453,0.096080028,35885.3564288176,0.23242173,11235
"Louisiana","West Feliciana Parish",2.6613972,0.17316476,51776.852224,0.14336948,14950
"Louisiana","Winn Parish",2.2535081,0.11164632,33639.9008685431,0.23088691,15283
"Maine","Androscoggin County",3.2477398,0.18065254,50015.8768546545,0.14887051,106320
"Maine","Aroostook County",3.3032374,0.16272831,38477.7967580353,0.15376915,70981
"Maine","Cumberland County",3.7010789,0.39159471,66225.8670697331,0.10606259,276529
"Maine","Franklin County",3.7328563,0.24761879,43287.0397165887,0.15793359,29650
"Maine","Hancock County",3.7328846,0.30008945,48984.0558454923,0.11411601,53269
"Maine","Kennebec County",3.5601611,0.24074724,49067.8828908482,0.1230752,120950
"Maine","Knox County",3.6088436,0.26763073,53162.9257600161,0.12491181,40556
"Maine","Lincoln County",3.3449662,0.31410453,53002.7901442377,0.10734484,34379
"Maine","Oxford County",3.4142227,0.18559507,42981.0213027164,0.13139974,55881
"Maine","Penobscot County",3.6790757,0.24638335,47007.4359257551,0.15813424,148761
"Maine","Piscataquis County",2.840064,0.14898382,37099.7538066724,0.1637376,16874
"Maine","Sagadahoc County",3.6214867,0.29531687,56968.5127079024,0.088147782,36034
"Maine","Somerset County",3.031563,0.1540461,40633.9219958643,0.18312413,50900
"Maine","Waldo County",3.201848,0.23026031,44910.1482493683,0.14612636,38359
"Maine","Washington County",3.6048319,0.19061314,39626.7459215973,0.19875073,31932
"Maine","York County",3.9702952,0.26331535,61286.9884442325,0.08460065,201564
"Maryland","Allegany County",4.1603169,0.16427422,42944.4912834445,0.14809339,72599
"Maryland","Anne Arundel County",4.7465849,0.35918099,95324.9068231373,0.053398892,524834
"Maryland","Baltimore County",4.214942,0.34582114,73987.6456115246,0.088272952,791637
"Maryland","Calvert County",4.9928784,0.29064685,100274.25443727,0.044822287,89959
"Maryland","Caroline County",3.5638521,0.15133403,50946.5912417589,0.11439364,33490
"Maryland","Carroll County",4.4502168,0.31345284,90002.5499718788,0.053679191,170243
"Maryland","Cecil County",2.6229429,0.20819749,68504.570726352,0.091905423,100986
"Maryland","Charles County",3.3477941,0.26197195,93129.0001637655,0.051311962,144012
"Maryland","Dorchester County",2.6426005,0.16183116,51166.1742902692,0.13336593,32078
"Maryland","Frederick County",3.9370122,0.36057663,89496.4536624033,0.048114777,230250
"Maryland","Garrett County",3.0035279,0.1742166,47380.3658836429,0.12317607,29437
"Maryland","Harford County",3.8785481,0.30685979,83012.9055369936,0.055946015,243121
"Maryland","Howard County",4.9087582,0.58161187,120936.812926485,0.041806098,286112
"Maryland","Kent County",3.5740438,0.30465293,55972.6669307323,0.12265394,20281
"Maryland","Montgomery County",3.2998037,0.56176281,112746.853173104,0.060153175,988521
"Maryland","Prince George's County",2.8396757,0.29719368,79505.9479198999,0.087242961,839212
"Maryland","Queen Anne's County",3.3904121,0.2938436,88287.0252102598,0.055814918,48463
"Maryland","St. Mary's County",4.4335384,0.275637,88084.7108444047,0.070841528,105007
"Maryland","Somerset County",3.6995223,0.15460263,36961.1315332523,0.20661311,26089
"Maryland","Talbot County",3.0685637,0.32069933,65634.5924249643,0.061713956,36351
"Maryland","Washington County",3.5734537,0.18464945,58412.5638087013,0.10428689,146171
"Maryland","Wicomico County",3.9377134,0.2469728,55582.1635724631,0.1450858,94806
"Maryland","Worcester County",6.576972,0.25477955,58000.5026237027,0.098735966,48890
"Maryland","Baltimore city",2.1595495,0.24753191,47766.5970368851,0.21187028,634725
"Massachusetts","Barnstable County",4.4259748,0.40098456,67845.9465139331,0.071433142,220593
"Massachusetts","Berkshire County",3.786891,0.29396215,55137.7741180774,0.11594423,129026
"Massachusetts","Bristol County",3.9355521,0.24845737,66252.9124178119,0.11322699,548395
"Massachusetts","Dukes County",4.6370058,0.39970261,63389.8503175083,0.086486869,16144
"Massachusetts","Essex County",4.2056861,0.35522869,77668.5669971029,0.10155036,749560
"Massachusetts","Franklin County",3.6879389,0.32529733,57439.2014935829,0.1131316,71579
"Massachusetts","Hampden County",3.7924411,0.23111835,55405.0844809144,0.17220765,470018
"Massachusetts","Hampshire County",3.8316314,0.43561673,67126.42412129,0.13096276,155861
"Massachusetts","Middlesex County",4.3428221,0.49525914,95860.0686621182,0.078061871,1516942
"Massachusetts","Nantucket County",2.8370347,0.39909935,88977.2379079827,0.063341066,11245
"Massachusetts","Norfolk County",4.8453441,0.48113304,97902.6426622941,0.061907019,672873
"Massachusetts","Plymouth County",4.1238599,0.3245517,81564.0906715146,0.070342422,500810
"Massachusetts","Suffolk County",3.089983,0.38624302,59122.2874652862,0.21463344,759925
"Massachusetts","Worcester County",3.8755417,0.32775086,72575.8690900016,0.096551053,808309
"Michigan","Alcona County",2.1048079,0.12319142,39510.0114238713,0.14555249,10850
"Michigan","Alger County",3.2473373,0.1666128,41738.0941568587,0.12368771,9417
"Michigan","Allegan County",3.1728508,0.19193891,56187.8547680597,0.11857914,113626
"Michigan","Alpena County",2.0819697,0.15630089,40100.1236232178,0.15682594,28918
"Michigan","Antrim County",2.6159434,0.22311129,49182.8962680238,0.15466827,23447
"Michigan","Arenac County",3.5820632,0.10567384,39411.9437071514,0.16380388,15538
"Michigan","Baraga County",2.179354,0.11590762,42869.7239277652,0.11708154,8544
"Michigan","Barry County",3.2071676,0.16583472,56552.5147955994,0.088630132,57895
"Michigan","Bay County",2.6773591,0.17940007,46589.3670096779,0.1324013,106982
"Michigan","Benzie County",2.9996738,0.24478377,48566.1330670471,0.10996918,17042
"Michigan","Berrien County",2.5439456,0.23035032,49591.2866280219,0.16274875,160414
"Michigan","Branch County",2.2319944,0.13814028,45810.8409432461,0.16536826,44595
"Michigan","Calhoun County",2.1975298,0.18676232,45732.3477884036,0.1634099,135131
"Michigan","Cass County",3.1185849,0.15861577,48436.1967949821,0.13961077,49496
"Michigan","Charlevoix County",3.3645818,0.23659801,49945.4864927357,0.1143677,25517
"Michigan","Cheboygan County",2.8231487,0.17563646,40720.9361807892,0.16282342,25744
"Michigan","Chippewa County",3.395613,0.18447599,42159.7785001928,0.19092835,37925
"Michigan","Clare County",2.1795466,0.10472755,36584.1719912048,0.22005191,30091
"Michigan","Clinton County",3.3911405,0.28860033,64032.4796370486,0.1054587,69893
"Michigan","Crawford County",2.7484908,0.14290732,41657.2626119085,0.1780365,13440
"Michigan","Delta County",3.1337242,0.18601617,43517.3176508673,0.12528045,36846
"Michigan","Dickinson County",2.9358773,0.18063962,43865.5942372363,0.10481109,26437
"Michigan","Eaton County",2.7491632,0.24074905,57549.3615475273,0.090582713,106471
"Michigan","Emmet County",3.4046547,0.29005754,52730.8019208418,0.0919782,33582
"Michigan","Genesee County",2.471765,0.18984289,46297.4473995119,0.17715621,419518
"Michigan","Gladwin County",2.6343906,0.11114413,39590.4200140121,0.19024055,25720
"Michigan","Gogebic County",3.7670219,0.18804665,36255.7515066659,0.16606791,15906
"Michigan","Grand Traverse County",2.7464254,0.28182331,57119.7154829513,0.098851658,86650
"Michigan","Gratiot County",2.7181213,0.13228288,43330.2711183225,0.16710111,42042
"Michigan","Hillsdale County",2.2547181,0.1428729,43519.8984964016,0.15897338,45529
"Michigan","Houghton County",3.138191,0.30267704,39530.5408157694,0.23963943,35359
"Michigan","Huron County",3.9114158,0.13768825,43556.2284256296,0.13245434,32000
"Michigan","Ingham County",2.9563293,0.36130902,50037.6176647066,0.21665664,276516
"Michigan","Ionia County",2.8673615,0.13190924,50330.4952528225,0.15297645,62427
"Michigan","Iosco County",2.8602555,0.13726778,39056.1994051068,0.1617291,25265
"Michigan","Iron County",3.0934684,0.14927751,34871.5230599983,0.12591177,11394
"Michigan","Isabella County",2.7326577,0.26914263,40732.066860093,0.33564025,67104
"Michigan","Jackson County",2.5235684,0.17424025,49439.5397922748,0.14798455,159682
"Michigan","Kalamazoo County",2.8088048,0.33560094,52640.2257890553,0.19467276,249502
"Michigan","Kalkaska County",2.2940667,0.11618134,42750.5355914417,0.16690674,16650
"Michigan","Kent County",2.717057,0.29766575,59145.2516718606,0.1421802,610587
"Michigan","Keweenaw County",2.6957059,0.22186701,41583,0.20477328,2354
"Michigan","Lake County",2.2701275,0.08465039,30514.2342490684,0.19650233,10791
"Michigan","Lapeer County",2.7501712,0.16894227,55002.5209518468,0.11081481,89486
"Michigan","Leelanau County",2.493392,0.39316478,59268.4362447024,0.082973383,21840
"Michigan","Lenawee County",3.1903901,0.19267963,50522.1396308013,0.13727269,99342
"Michigan","Livingston County",3.5337188,0.31201991,79848.6716362652,0.061749686,182252
"Michigan","Luce County",2.2390831,0.13640384,36458.3180515759,0.17647469,6541
"Michigan","Mackinac County",1.7814357,0.19898865,41100.0923243049,0.14743674,10338
"Michigan","Macomb County",2.8388278,0.21990535,59519.9831223478,0.09766981,831157
"Michigan","Manistee County",2.8650541,0.16681205,42931.5849674524,0.13300054,24311
"Michigan","Marquette County",2.5140822,0.30101073,46393.2023048139,0.1473721,66040
"Michigan","Mason County",3.4136732,0.19332112,44074.3210938861,0.15131773,28710
"Michigan","Mecosta County",3.09567,0.19782561,41919.419052782,0.21210016,41823
"Michigan","Menominee County",2.8876064,0.1338267,42574.6492571476,0.12354171,23773
"Michigan","Midland County",3.4890945,0.32397667,58413.7424218872,0.10960942,82233
"Michigan","Missaukee County",3.12607,0.1281749,41935.8283386087,0.14487007,14757
"Michigan","Monroe County",3.1229186,0.16944355,57612.9697607567,0.089684278,151924
"Michigan","Montcalm County",2.274298,0.12741797,42802.7823560986,0.18887055,62406
"Michigan","Montmorency County",1.9085221,0.10625774,36888.6621607783,0.17514975,10046
"Michigan","Muskegon County",2.2828398,0.16105588,44710.5321450972,0.18633977,173027
"Michigan","Newaygo County",2.9435594,0.13245928,44081.5339042509,0.1739721,48371
"Michigan","Oakland County",3.6628137,0.42006144,77807.6972958227,0.086416848,1207592
"Michigan","Oceana County",2.6015067,0.14427945,42178.4681972149,0.18733013,27294
"Michigan","Ogemaw County",2.854795,0.10849733,37630.9857597124,0.18976995,20820
"Michigan","Ontonagon County",2.6801245,0.16425385,35287.5620943953,0.12733586,6530
"Michigan","Osceola County",2.9044373,0.11779284,39067.6545392724,0.18312943,22575
"Michigan","Oscoda County",2.3541813,0.089694709,35441.1041666667,0.20203775,8492
"Michigan","Otsego County",3.0999441,0.19591859,49010.8937675882,0.12105246,23313
"Michigan","Ottawa County",3.7257502,0.28345343,61718.4733606014,0.10448813,261983
"Michigan","Presque Isle County",2.8965838,0.14033604,42024.8204994019,0.11932875,13183
"Michigan","Roscommon County",2.4089851,0.13580427,36218.5853818152,0.21915181,24549
"Michigan","Saginaw County",2.2916532,0.17588556,46027.3120313335,0.18077546,198482
"Michigan","St. Clair County",3.103786,0.14801805,52506.3988469087,0.124851,165990
"Michigan","St. Joseph County",2.5693922,0.14068846,46021.2321396525,0.15229546,61614
"Michigan","Sanilac County",3.4704103,0.10849026,42256.9667625365,0.14699875,41570
"Michigan","Schoolcraft County",2.8818572,0.13236925,37253.5645256335,0.17537232,8107
"Michigan","Shiawassee County",2.5137789,0.1482113,48846.0909862983,0.13902806,69811
"Michigan","Tuscola County",2.3730543,0.12462083,44330.9315975524,0.15806602,55211
"Michigan","Van Buren County",2.6894634,0.18083586,48280.7517244093,0.15792331,77957
"Michigan","Washtenaw County",3.6595311,0.52986491,70290.4192988515,0.15161103,348615
"Michigan","Wayne County",1.9805574,0.20055783,47421.6288440096,0.20925146,1904853
"Michigan","Wexford County",2.9227524,0.16082895,40209.8493966702,0.17158651,31480
"Minnesota","Aitkin County",4.2073131,0.14263637,44252.2178126157,0.13478182,15490
"Minnesota","Anoka County",4.6838145,0.26003826,76937.0130091523,0.063853428,332764
"Minnesota","Becker County",4.6537051,0.2087902,53968.8025781442,0.11211739,32263
"Minnesota","Beltrami County",3.7899921,0.28176573,45073.7502812655,0.20223184,44582
"Minnesota","Benton County",4.4670734,0.19723473,54086.2606434163,0.11826511,40508
"Minnesota","Big Stone County",4.5985665,0.1580534,49606.2799392674,0.093989238,5227
"Minnesota","Blue Earth County",4.920918,0.31390551,53763.7923390561,0.20076023,61451
"Minnesota","Brown County",4.4799585,0.18934545,55856.7826439578,0.095216103,25651
"Minnesota","Carlton County",4.9135714,0.21342431,56568.067936472,0.10466797,34348
"Minnesota","Carver County",5.0155048,0.4294697,94081.8180510094,0.047450747,93135
"Minnesota","Cass County",3.9855468,0.19853924,48587.0180627997,0.13386439,28562
"Minnesota","Chippewa County",3.7685108,0.15769915,53482.9053934571,0.094907306,12298
"Minnesota","Chisago County",4.794416,0.16932644,73027.3335127211,0.070825785,50627
"Minnesota","Clay County",4.2463341,0.32153818,59486.9074391091,0.13763703,57593
"Minnesota","Clearwater County",2.9510036,0.14524043,45484.7311098332,0.15489362,8239
"Minnesota","Cook County",3.6359417,0.33512112,52708.2971406491,0.089492477,5454
"Minnesota","Cottonwood County",4.3690224,0.15775026,48253.3611705314,0.10787934,11143
"Minnesota","Crow Wing County",4.7549067,0.22189113,51928.180784,0.11503329,62525
"Minnesota","Dakota County",4.6510258,0.38212073,82276.9980077882,0.055955727,398436
"Minnesota","Dodge County",5.0967541,0.22096342,70023.3823368348,0.061246671,19887
"Minnesota","Douglas County",4.9969263,0.21270043,57482.4757144047,0.10862415,36126
"Minnesota","Faribault County",3.9685023,0.15428206,49243.3406170549,0.10908918,14344
"Minnesota","Fillmore County",4.2772369,0.19289048,55311.4358286207,0.12451316,20741
"Minnesota","Freeborn County",4.0111485,0.13850655,50580.984962406,0.097337142,30897
"Minnesota","Goodhue County",4.6341028,0.22636981,59895.9896282182,0.081749789,46142
"Minnesota","Grant County",3.9717326,0.1797125,53264.8029245597,0.12211931,5775
"Minnesota","Hennepin County",4.1276755,0.4334324,74161.6915131136,0.12394158,1166986
"Minnesota","Houston County",4.2054143,0.22013147,55363.092710359,0.091195144,19187
"Minnesota","Hubbard County",4.1630239,0.23142919,49666.4921186607,0.11747503,18371
"Minnesota","Isanti County",4.2398686,0.16053487,62329.908636556,0.088721462,39550
"Minnesota","Itasca County",4.3646765,0.20725609,49456.8416929291,0.11781891,44548
"Minnesota","Jackson County",4.6504235,0.16190881,54373.5282485876,0.091580011,10780
"Minnesota","Kanabec County",4.558816,0.13802652,50112.6008990701,0.12458108,15746
"Minnesota","Kandiyohi County",4.1792078,0.2102076,55755.6090816544,0.12087767,41225
"Minnesota","Kittson County",4.6283703,0.18581955,50176.5900702988,0.064684875,4329
"Minnesota","Koochiching County",4.5046496,0.16320744,45344.3443768312,0.12192708,13011
"Minnesota","Lac qui Parle County",4.4701705,0.16281079,49434.2574734812,0.093868546,7039
"Minnesota","Lake County",3.7419732,0.19893476,53538.3817412111,0.11640175,10612
"Minnesota","Lake of the Woods County",3.5001597,0.1859422,47720.9703337454,0.13715641,3828
"Minnesota","Le Sueur County",5.0112906,0.21313211,64366.2463271126,0.081033953,27950
"Minnesota","Lincoln County",3.7239683,0.17831065,49424.9255427408,0.093047224,5701
"Minnesota","Lyon County",4.0028458,0.26232713,53608.0668290985,0.12431683,25098
"Minnesota","McLeod County",4.5731754,0.18338729,58063.6148263349,0.065374024,36894
"Minnesota","Mahnomen County",4.0575085,0.13542295,41903.3866617403,0.23675041,5008
"Minnesota","Marshall County",4.4729228,0.15964273,56377.0849666278,0.083290383,9124
"Minnesota","Martin County",3.8810799,0.17348331,52706.0982245681,0.09073925,20248
"Minnesota","Meeker County",4.8295403,0.15827979,58528.46,0.086292446,23171
"Minnesota","Mille Lacs County",4.0130687,0.14857635,49815.3967122658,0.12470382,26271
"Minnesota","Morrison County",4.0468435,0.1438342,51662.8556840774,0.13046658,32883
"Minnesota","Mower County",3.8870802,0.15722999,53322.9145622143,0.1420434,38356
"Minnesota","Murray County",4.2357435,0.15086506,52887.5417765043,0.093050808,8284
"Minnesota","Nicollet County",4.8604274,0.34138754,60974.5921716014,0.12535657,32374
"Minnesota","Nobles County",3.6357965,0.15641697,53275.234961175,0.18247493,20527
